item_id,ingredient_name,confidence
24415768,prawns,0.85
24415768,tomato sauce,0.7
24415777,bell peppers,0.7
24415777,corn tortillas,0.8
24415777,mexican rice,0.7
24415777,onions,0.8
24415777,refried pinto beans,0.7
24415777,steak,0.9
24415777,tomatoes,0.8
24415777,whole black beans,0.7
24415777,whole pinto beans,0.7
24415815,bell peppers,0.8
24415815,carne asada,0.9
24415815,chilaquiles,0.9
24415815,corn tortillas,0.8
24415815,mexican rice,0.8
24415815,onions,0.8
24415815,refried pinto beans,0.8
24415815,tomatoes,0.8
24415815,whole black beans,0.8
24415815,whole pinto beans,0.8
24415820,bell pepper,0.8
24415820,black beans,0.7
24415820,corn tortilla,0.7
24415820,egg,0.9
24415820,mexican rice,0.7
24415820,onion,0.8
24415820,pinto beans,0.7
24415820,steak,0.9
24415820,tomato,0.8
24415774,corn tortillas,0.7
24415774,guacamole,0.8
24415774,mexican rice,0.7
24415774,pico de gallo,0.8
24415774,pork,0.9
24415774,refried pinto beans,0.7
24415774,whole black beans,0.7
24415774,whole pinto beans,0.7
24415803,corn tortilla,0.9
24415803,corn tortillas,0.9
24415803,eggs,0.95
24415803,green tomatillo salsa,0.8
24415803,mexican rice,0.85
24415803,monterey jack cheese,0.85
24415803,refried pinto beans,0.8
24415803,whole black beans,0.8
24415803,whole pinto beans,0.8
24415775,carnitas,0.9
24415775,chicharrones,0.9
24415775,chile verde,0.9
24415775,corn tortillas,0.8
24415775,mexican rice,0.8
24415775,refried pinto beans,0.8
24415775,whole black beans,0.8
24415775,whole pinto beans,0.8
24415771,corn tortillas,0.8
24415771,mexican rice,0.8
24415771,pork meat,0.9
24415771,pork skins,0.9
24415771,red salsa,0.8
24415771,refried pinto beans,0.7
24415771,whole black beans,0.7
24415771,whole pinto beans,0.7
24415812,corn tortillas,0.9
24415812,eggs,0.95
24415812,home-made red salsa,0.8
24415812,mexican rice,0.85
24415812,pork skins,0.9
24415812,refried pinto beans,0.8
24415812,whole black beans,0.8
24415812,whole pinto beans,0.8
24415807,cheese,0.85
24415807,corn tortillas,0.75
24415807,eggs,0.9
24415807,mexican rice,0.7
24415807,onions,0.8
24415807,refried pinto beans,0.7
24415807,salsa,0.8
24415807,tortilla bits,0.75
24415807,whole black beans,0.7
24415807,whole pinto beans,0.7
24415809,cheese,0.95
24415809,chicken,0.95
24415809,corn tortillas,0.95
24415809,eggs,0.95
24415809,mexican rice,0.95
24415809,onions,0.95
24415809,refried pinto beans,0.95
24415809,salsa,0.95
24415809,sour cream,0.95
24415809,tortilla bits,0.95
24415809,whole black beans,0.95
24415809,whole pinto beans,0.95
24415808,cheese,0.9
24415808,corn tortillas,0.9
24415808,eggs,0.95
24415808,green salsa,0.9
24415808,mexican rice,0.9
24415808,nopales,0.8
24415808,onion,0.9
24415808,refried pinto beans,0.85
24415808,tortilla bits,0.9
24415808,whole black beans,0.85
24415808,whole pinto beans,0.85
24415810,cheese,0.9
24415810,chorizo,0.9
24415810,corn tortillas,0.9
24415810,eggs,0.95
24415810,mexican rice,0.9
24415810,nopales,0.8
24415810,onions,0.9
24415810,refried pinto beans,0.8
24415810,salsa,0.9
24415810,sour cream,0.85
24415810,tortilla bits,0.9
24415810,whole black beans,0.8
24415810,whole pinto beans,0.8
24415772,corn tortillas,0.7
24415772,mexican rice,0.7
24415772,pork,0.9
24415772,red salsa,0.8
24415772,refried pinto beans,0.7
24415772,whole black beans,0.7
24415772,whole pinto beans,0.7
24415824,cheese,0.95
24415824,corn tortillas,0.9
24415824,egg,0.8
24415824,homemade red salsa,0.85
24415824,mexican rice,0.9
24415824,mild green pepper,0.9
24415824,refried pinto beans,0.85
24415824,whole black beans,0.85
24415824,whole pinto beans,0.85
24415840,cheese,0.9
24415840,corn tortillas,0.8
24415840,egg batter,0.8
24415840,mexican rice,0.8
24415840,mild green peppers,0.9
24415840,red salsa,0.8
24415840,refried pinto beans,0.8
24415840,whole black beans,0.8
24415840,whole pinto beans,0.8
24415773,corn tortilla,0.8
24415773,mexican rice,0.8
24415773,pork,0.9
24415773,refried pinto beans,0.7
24415773,salsa,0.7
24415773,tomatillo,0.8
24415773,whole black beans,0.7
24415773,whole pinto beans,0.7
24415752,cilantro,0.7
24415752,garlic,0.6
24415752,jalapeños,0.7
24415752,lime juice,0.6
24415752,onions,0.7
24415752,salsa,0.9
24415752,tomatoes,0.8
24415752,tortilla chips,0.9
24415867,chocolate,0.9
24415867,cinnamon,0.6
24415867,milk,0.8
24415867,sugar,0.7
24415867,vanilla,0.5
24415864,chili peppers,0.7
24415864,chocolate,0.9
24415864,cinnamon,0.6
24415864,cocoa powder,0.8
24415864,cumin,0.6
24415864,garlic,0.7
24415864,onions,0.7
24415864,oregano,0.5
24415864,stock or broth,0.5
24415864,tomatoes,0.6
24415781,flour tortillas,0.8
24415781,mexican-style pork sausage,0.85
24415781,monterrey jack cheese,0.9
24415858,chorizo,0.95
24415858,garlic,0.65
24415858,olive oil,0.5
24415858,onion,0.6
24415858,paprika,0.7
24415858,red wine vinegar,0.55
24415811,chorizo,0.9
24415811,corn tortillas,0.8
24415811,eggs,0.9
24415811,mexican rice,0.8
24415811,refried pinto beans,0.7
24415811,whole black beans,0.7
24415811,whole pinto beans,0.7
24415770,avocado,0.8
24415770,clam,0.9
24415770,crab,0.9
24415770,octopus,0.9
24415770,oyster,0.9
24415770,pico de gallo,0.7
24415770,prawn,0.9
24415770,tomato sauce,0.7
24415828,corn tortillas,0.9
24415828,mexican rice,0.9
24415828,refried pinto beans,0.8
24415828,whole black beans,0.8
24415828,whole pinto beans,0.8
24415843,beef,0.7
24415843,cheese,0.6
24415843,chicken,0.7
24415843,cilantro,0.5
24415843,corn tortillas,0.9
24415843,lettuce,0.6
24415843,lime,0.5
24415843,mexican rice,0.9
24415843,onion,0.6
24415843,pork,0.7
24415843,refried pinto beans,0.8
24415843,tomato,0.6
24415843,whole black beans,0.8
24415843,whole pinto beans,0.8
24415844,beef,0.7
24415844,chicken,0.7
24415844,corn tortillas,0.8
24415844,mexican rice,0.8
24415844,pork,0.7
24415844,refried pinto beans,0.8
24415844,whole black beans,0.8
24415844,whole pinto beans,0.8
24415827,beef,0.8
24415827,cheese,0.7
24415827,chicken,0.8
24415827,cilantro,0.5
24415827,corn tortillas,0.9
24415827,lettuce,0.6
24415827,onion,0.6
24415827,pork,0.8
24415827,refried pinto beans,0.9
24415827,rice,0.9
24415827,tomato,0.6
24415827,whole black beans,0.9
24415827,whole pinto beans,0.9
24415848,corn tortillas,0.9
24415848,meat,0.8
24415848,mexican queso fresco,0.85
24415848,mexican rice,0.85
24415848,mole sauce,0.95
24415848,monterey jack cheese,0.8
24415848,red onions,0.75
24415848,red sauce,0.9
24415848,refried pinto beans,0.8
24415848,whole black beans,0.8
24415848,whole pinto beans,0.8
24415871,cream,0.6
24415871,egg,0.8
24415871,milk,0.7
24415871,sugar,0.75
24415871,vanilla,0.65
24415786,chicken,0.75
24415786,mole,0.65
24415786,potato,0.6
24415786,taco,0.7
24415786,vegetable,0.55
24415836,cheese,0.85
24415836,enchilada sauce,0.65
24415836,tortilla,0.75
24415821,cheese,0.7
24415821,corn tortilla,0.8
24415821,green tomatillo sauce,0.7
24415821,homemade corn tortillas,0.7
24415821,meat,0.7
24415821,mexican rice,0.7
24415821,red sauce,0.7
24415821,refried pinto beans,0.7
24415821,whole black beans,0.7
24415821,whole pinto beans,0.7
24415839,cheese,0.85
24415839,corn tortillas,0.95
24415839,green tomatillo sauce,0.9
24415839,home-made corn tortillas,0.9
24415839,meat,0.85
24415839,mexican rice,0.9
24415839,red sauce,0.9
24415839,refried pinto beans,0.85
24415839,whole black beans,0.85
24415839,whole pinto beans,0.85
24415779,corn tortilla,0.85
24415779,refried pinto beans,0.9
24415779,sour cream,0.8
24415790,avocado,0.75
24415790,bell peppers,0.65
24415790,caesar salad,0.8
24415790,chicken,0.85
24415790,olives,0.7
24415791,caesar salad,0.9
24415791,parmesan cheese,0.85
24415791,salmon,0.8
24415764,avocado,0.8
24415764,green bell peppers,0.7
24415764,green salad,0.9
24415764,prawns,0.9
24415764,tomato,0.8
24415793,avocado,0.85
24415793,crab,0.9
24415793,egg,0.8
24415793,green salad,0.9
24415793,olives,0.8
24415793,tomato,0.9
24415788,lettuce,0.9
24415788,nopales,0.7
24415788,queso fresco,0.8
24415788,red onions,0.8
24415788,tomatoes,0.9
24415789,avocado,0.9
24415789,jalapeno peppers,0.8
24415789,nopales,0.9
24415789,pico de gallo,0.8
24415789,queso fresco,0.85
24415841,black beans,0.8
24415841,corn tortillas,0.8
24415841,guacamole,0.9
24415841,meat,0.8
24415841,pinto beans,0.8
24415841,potato,0.8
24415841,rice,0.8
24415841,sour cream,0.9
24415841,tortilla,0.9
24415822,corn tortillas,0.9
24415822,guacamole,0.9
24415822,meat,0.8
24415822,mexican rice,0.8
24415822,potato,0.8
24415822,refried pinto beans,0.8
24415822,sour cream,0.9
24415822,tortilla,0.9
24415822,whole black beans,0.8
24415822,whole pinto beans,0.8
24415863,garlic,0.7
24415863,jalapenos,0.95
24415863,olive oil,0.75
24415754,ham,0.9
24415787,avocado,0.9
24415787,beans,0.9
24415787,cilantro,0.85
24415787,grilled cactus,0.85
24415787,handmade huaraches,0.95
24415787,onions,0.9
24415787,sour cream,0.85
24415801,corn tortillas,0.8
24415801,eggs,0.9
24415801,green chile pepper,0.7
24415801,mexican rice,0.7
24415801,onions,0.8
24415801,refried pinto beans,0.7
24415801,tomatoes,0.8
24415801,whole black beans,0.7
24415801,whole pinto beans,0.7
24415817,corn tortillas,0.9
24415817,eggs,0.95
24415817,mexican rice,0.8
24415817,refried pinto beans,0.85
24415817,whole black beans,0.85
24415817,whole pinto beans,0.85
24415806,chile peppers,0.8
24415806,corn tortillas,0.85
24415806,eggs,0.95
24415806,mexican rice,0.8
24415806,onions,0.9
24415806,potatoes,0.9
24415806,refried pinto beans,0.8
24415806,tomatoes,0.9
24415806,whole black beans,0.8
24415806,whole pinto beans,0.8
24415805,black beans,0.8
24415805,cheese,0.9
24415805,corn tortilla,0.9
24415805,eggs,0.95
24415805,homemade corn tortillas,0.85
24415805,mexican rice,0.8
24415805,pinto beans,0.8
24415814,chile colorado,0.9
24415814,chile verde,0.9
24415814,corn tortillas,0.95
24415814,fried eggs,0.95
24415814,mexican rice,0.9
24415814,pork,0.85
24415814,refried pinto beans,0.8
24415814,whole black beans,0.8
24415814,whole pinto beans,0.8
24415802,black beans,0.75
24415802,corn tortilla,0.9
24415802,corn tortillas,0.8
24415802,eggs,0.95
24415802,mexican rice,0.8
24415802,monterey jack cheese,0.9
24415802,pinto beans,0.75
24415802,salsa,0.85
24415819,corn tortillas,0.8
24415819,eggs,0.9
24415819,ham,0.9
24415819,mexican rice,0.7
24415819,refried pinto beans,0.7
24415819,whole black beans,0.7
24415819,whole pinto beans,0.7
24415845,corn tortilla,0.8
24415845,flour tortilla,0.9
24415845,guacamole,0.9
24415845,monterey jack cheese,0.9
24415845,pico de gallo,0.8
24415845,refried pinto beans,0.7
24415845,rice,0.7
24415845,shredded meat,0.8
24415845,sour cream,0.8
24415845,whole black beans,0.7
24415845,whole pinto beans,0.7
24415769,avocado,0.8
24415769,clams,0.9
24415769,oysters,0.9
24415769,pico de gallo,0.7
24415769,prawns,0.9
24415769,tomato sauce,0.7
24415756,bell peppers,0.7
24415756,chicken,0.9
24415756,corn tortillas,0.8
24415756,mexican rice,0.7
24415756,nopales,0.7
24415756,onions,0.8
24415756,potatoes,0.7
24415756,refried pinto beans,0.7
24415756,tomatoes,0.8
24415756,whole black beans,0.7
24415756,whole pinto beans,0.7
24415758,black beans,0.7
24415758,chicken,0.95
24415758,chipotle,0.9
24415758,corn tortillas,0.8
24415758,mexican rice,0.75
24415758,pinto beans,0.7
24415758,sour cream,0.9
24415813,corn tortillas,0.8
24415813,eggs,0.9
24415813,flank steak,0.8
24415813,mexican rice,0.7
24415813,onions,0.8
24415813,peppers,0.7
24415813,refried pinto beans,0.7
24415813,tomatoes,0.8
24415813,whole black beans,0.7
24415813,whole pinto beans,0.7
24415766,avocado,0.85
24415766,clams,0.8
24415766,pico de gallo,0.75
24415766,prawns,0.9
24415766,tomato sauce,0.8
24415835,chile relleno,0.8
24415835,guacamole,0.8
24415835,mexican rice,0.7
24415835,monterrey jack cheese,0.8
24415835,refried pinto beans,0.7
24415835,sour cream,0.7
24415835,whole black beans,0.7
24415835,whole pinto beans,0.7
24415860,cilantro,0.6
24415860,lime juice,0.6
24415860,onion,0.5
24415860,sour cream,0.9
24415860,spices,0.7
24415759,breadcrumbs,0.8
24415759,chicken breast,0.9
24415759,corn tortillas,0.7
24415759,guacamole,0.8
24415759,mexican rice,0.7
24415759,pico de gallo,0.8
24415759,refried pinto beans,0.6
24415759,whole black beans,0.6
24415759,whole pinto beans,0.6
24415761,breaded thin steak,0.9
24415761,corn tortillas,0.9
24415761,guacamole,0.85
24415761,mexican rice,0.8
24415761,pico de gallo,0.8
24415761,refried pinto beans,0.75
24415761,whole black beans,0.75
24415761,whole pinto beans,0.75
24415870,milk (leche),0.95
24415859,monterey jack cheese,0.95
24415782,corn tortilla chips,0.9
24415782,monterrey jack cheese,0.9
24415782,pico de gallo,0.8
24415782,refried pinto beans,0.85
24415783,carne asada,0.95
24415783,cheese,0.8
24415783,guacamole,0.9
24415783,jalapeños,0.6
24415783,nachos,0.85
24415783,onions,0.65
24415783,sour cream,0.85
24415783,tomatoes,0.75
24415804,corn tortillas,0.9
24415804,eggs,0.9
24415804,mexican rice,0.8
24415804,nopales,0.9
24415804,onions,0.8
24415804,refried pinto beans,0.7
24415804,tomatoes,0.8
24415804,whole black beans,0.7
24415804,whole pinto beans,0.7
24415869,orange juice,0.9
24415869,sugar,0.65
24415796,black beans,0.8
24415796,chorizo,0.9
24415796,corn tortillas,0.7
24415796,mexican rice,0.7
24415796,pinto beans,0.8
24415795,avocado,0.95
24415795,corn tortillas,0.85
24415795,eggs,0.9
24415795,mexican rice,0.8
24415795,pico de gallo,0.9
24415795,refried pinto beans,0.75
24415795,whole black beans,0.75
24415795,whole pinto beans,0.75
24415797,black beans,0.6
24415797,corn tortilla,0.7
24415797,ham,0.9
24415797,mexican rice,0.7
24415797,onion,0.8
24415797,pinto beans,0.6
24415797,tomato,0.8
24415800,corn tortillas,0.8
24415800,eggs,0.8
24415800,mexican rice,0.7
24415800,nopales,0.9
24415800,pico de gallo,0.8
24415800,refried pinto beans,0.7
24415800,whole black beans,0.7
24415800,whole pinto beans,0.7
24415794,butter,0.65
24415794,cheese,0.8
24415794,eggs,0.9
24415794,milk,0.7
24415798,bacon,0.9
24415798,corn tortillas,0.8
24415798,eggs,0.9
24415798,mexican rice,0.8
24415798,refried pinto beans,0.8
24415798,whole black beans,0.8
24415798,whole pinto beans,0.8
24415799,corn tortillas,0.75
24415799,mexican rice,0.75
24415799,onions,0.8
24415799,peppers,0.8
24415799,refried pinto beans,0.7
24415799,salsa,0.7
24415799,whole black beans,0.7
24415799,whole pinto beans,0.7
24415785,plantains,0.9
24415785,refried beans,0.8
24415785,sour cream,0.7
24415872,plantains,0.9
24415872,vanilla ice cream,0.8
24415760,black beans,0.7
24415760,chicken,0.9
24415760,corn tortilla,0.7
24415760,mexican rice,0.7
24415760,onion,0.8
24415760,pinto beans,0.7
24415760,salsa,0.8
24415760,spicy pepper,0.7
24415760,tomato,0.8
24415757,chicken,0.95
24415757,chocolate,0.65
24415757,corn tortillas,0.8
24415757,mexican rice,0.75
24415757,mole sauce,0.9
24415757,refried pinto beans,0.7
24415757,whole black beans,0.7
24415757,whole pinto beans,0.7
24415776,beef,0.7
24415776,corn tortillas,0.9
24415776,mexican rice,0.8
24415776,onions,0.9
24415776,red salsa,0.8
24415776,refried pinto beans,0.8
24415776,spicy peppers,0.8
24415776,tomatoes,0.9
24415776,whole black beans,0.8
24415776,whole pinto beans,0.8
24415778,corn tortilla,0.8
24415778,flour tortilla,0.8
24415778,monterey jack cheese,0.9
24415784,corn tortilla,0.9
24415784,jalapeno bits,0.8
24415784,monterrey jack cheese,0.9
24415784,nopales,0.8
24415784,pico de gallo,0.85
24415826,corn tortilla,0.8
24415826,flour tortilla,0.8
24415826,guacamole,0.8
24415826,meat,0.7
24415826,monterrey jack cheese,0.9
24415826,sour cream,0.8
24415847,black beans,0.8
24415847,corn tortilla,0.9
24415847,flour tortilla,0.9
24415847,guacamole,0.9
24415847,mexican rice,0.85
24415847,monterey jack cheese,0.95
24415847,pinto beans,0.8
24415847,shrimp,0.95
24415847,sour cream,0.9
24415829,corn,0.75
24415829,flour,0.75
24415829,guacamole,0.75
24415829,monterey jack cheese,0.85
24415829,prawn,0.8
24415829,sour cream,0.7
24415780,corn tortillas,0.85
24415780,monterrey jack cheese,0.9
24415780,mushrooms,0.8
24415780,nopales,0.7
24415780,pico de gallo,0.8
24415866,citrus fruit,0.6
24415866,refresco de mexico,0.9
24415866,sugar,0.7
24415861,butter,0.65
24415861,rice,0.95
24415861,salt,0.75
24415855,black beans,0.6
24415855,corn tortilla,0.8
24415855,fish,0.9
24415855,mexican rice,0.7
24415855,pico de gallo,0.8
24415855,pinto beans,0.6
24415855,tortilla,0.9
24415865,soft drinks (refrescos domesbicos),0.9
24415865,sugar,0.7
24415842,corn tortilla,0.8
24415842,meat,0.7
24415842,mexican rice,0.75
24415842,red sauce,0.8
24415842,refried pinto beans,0.7
24415842,tortilla,0.85
24415842,vegetarian,0.7
24415842,whole black beans,0.7
24415842,whole pinto beans,0.7
24415833,corn tortillas,0.9
24415833,meat,0.8
24415833,mexican rice,0.9
24415833,red sauce,0.9
24415833,refried pinto beans,0.8
24415833,tortillas,0.95
24415833,vegetable,0.8
24415833,whole black beans,0.8
24415833,whole pinto beans,0.8
24415792,carne asada,0.85
24415792,cilantro,0.65
24415792,lime,0.6
24415792,onion,0.7
24415792,taco,0.9
24415792,tortilla,0.8
24415831,corn tortillas,0.9
24415831,meat,0.8
24415831,mexican rice,0.8
24415831,refried pinto beans,0.8
24415831,tortilla,0.9
24415831,vegetarian,0.8
24415831,whole black beans,0.8
24415831,whole pinto beans,0.8
24415837,corn tortilla,0.9
24415837,meat,0.8
24415837,mexican rice,0.6
24415837,refried pinto beans,0.7
24415837,vegetarian,0.8
24415837,whole black beans,0.7
24415837,whole pinto beans,0.7
24415854,avocado,0.8
24415854,corn tortillas,0.7
24415854,mexican rice,0.6
24415854,pico de gallo,0.7
24415854,refried pinto beans,0.6
24415854,tilapia,0.9
24415854,whole black beans,0.6
24415854,whole pinto beans,0.6
24415818,bacon,0.9
24415818,corn tortillas,0.8
24415818,eggs,0.9
24415818,mexican rice,0.8
24415818,refried pinto beans,0.8
24415818,whole black beans,0.8
24415818,whole pinto beans,0.8
24415832,corn tortillas,0.9
24415832,meat,0.8
24415832,mexican rice,0.9
24415832,refried pinto beans,0.9
24415832,tortilla,0.9
24415832,vegetable,0.8
24415832,whole black beans,0.9
24415832,whole pinto beans,0.9
24415838,corn tortillas,0.9
24415838,meat,0.8
24415838,mexican rice,0.9
24415838,refried pinto beans,0.8
24415838,tortilla,0.9
24415838,vegetarian,0.8
24415838,whole black beans,0.8
24415838,whole pinto beans,0.8
24415763,beef,0.9
24415763,bell pepper,0.7
24415763,corn tortilla,0.8
24415763,mexican rice,0.8
24415763,nopales,0.7
24415763,onion,0.8
24415763,potato,0.7
24415763,refried pinto beans,0.8
24415763,tomato,0.8
24415763,whole black beans,0.8
24415763,whole pinto beans,0.8
24415767,avocado,0.8
24415767,clams,0.9
24415767,octopus,0.9
24415767,pico de gallo,0.7
24415767,prawns,0.9
24415767,tomato sauce,0.7
25044072,butter,0.7
25044072,clams,0.9
25044072,garlic,0.65
25044072,white wine,0.55
25044085,dungeness crab,0.9
25044071,butter,0.6
25044071,garlic,0.5
25044071,lemon,0.5
25044071,shrimp,0.9
25044081,oysters,0.9
25044081,shrimp,0.9
25044076,crawfish,0.9
25044080,butter,0.7
25044080,garlic,0.65
25044080,mussels,0.9
25044080,parsley,0.55
25044080,white wine,0.6
25044078,butter,0.7
25044078,lemon,0.65
25044078,snow crab,0.9
25044137,black pepper,0.65
25044137,butter,0.8
25044137,cream,0.85
25044137,garlic,0.7
25044137,parmesan cheese,0.75
25044137,pasta,0.9
25044129,alfredo sauce,0.8
25044129,butter,0.75
25044129,cream,0.6
25044129,fettuccine pasta,0.85
25044129,garlic,0.65
25044129,parmesan cheese,0.7
25044129,shrimp,0.9
25044098,guacamole,0.9
25044098,pickled coleslaw,0.85
25044098,pico de gallo,0.9
25044098,sour cream,0.9
25044098,tacos,0.95
25044098,vinaigrette,0.8
25044162,cream,0.8
25044162,eggs,0.85
25044162,sugar,0.9
25044162,vanilla,0.7
25044068,caesar dressing,0.9
25044068,croutons,0.75
25044068,parmesan cheese,0.8
25044068,romaine lettuce,0.85
25044150,anchovies,0.6
25044150,caesar dressing,0.8
25044150,calamari,0.7
25044150,croutons,0.8
25044150,lemon,0.6
25044150,parmesan cheese,0.8
25044150,romaine lettuce,0.9
25044062,asparagus,0.7
25044062,broccoli,0.7
25044062,butter,0.7
25044062,cajun seasoning,0.8
25044062,cod,0.9
25044062,garlic,0.75
25044062,potatoes,0.8
25044140,black pepper,0.7
25044140,eggs,0.9
25044140,pancetta,0.85
25044140,parmesan cheese,0.8
25044140,pasta,0.95
25044133,bacon,0.65
25044133,cream,0.6
25044133,egg,0.75
25044133,garlic,0.55
25044133,parmesan cheese,0.7
25044133,pasta,0.9
25044133,shrimp,0.85
25044125,bacon,0.8
25044125,cream sauce,0.8
25044125,linguini,0.85
25044125,red chili flakes,0.7
25044125,shrimp,0.9
25044086,carne asada,0.9
25044086,cheese,0.7
25044086,french fries,0.8
25044086,guacamole,0.6
25044086,salsa,0.5
25044086,sour cream,0.55
25044121,aioli,0.7
25044121,cheeseburger,0.9
25044121,fries,0.9
25044121,lettuce,0.8
25044121,monterey jack cheese,0.8
25044121,onions,0.8
25044121,pickles,0.7
25044121,tomatoes,0.8
25044112,clams,0.6
25044112,fish,0.6
25044112,garlic,0.7
25044112,mussels,0.6
25044112,onions,0.7
25044112,seafood,0.85
25044112,shrimp,0.6
25044112,tomatoes,0.8
25044112,white wine,0.75
26087659,clams,0.9
26087659,cod,0.9
26087659,dungeness crab,0.9
26087659,garlic bread,0.8
26087659,mussels,0.9
26087659,onions,0.8
26087659,shallots,0.7
26087659,shrimp,0.9
26087659,tomatoes,0.8
25044064,clams,0.95
25044064,cream,0.8
25044064,milk,0.8
25044064,onions,0.9
25044064,potatoes,0.9
25044066,bacon,0.75
25044066,celery,0.65
25044066,clam,0.9
25044066,cream,0.6
25044066,onion,0.7
25044066,potato,0.8
25044066,puff pastry,0.5
25044066,thyme,0.55
25044101,cod,0.9
25044101,coleslaw,0.75
25044101,guacamole,0.7
25044101,pico de gallo,0.7
25044101,sour cream,0.7
25044101,tortilla,0.8
25044101,vinaigrette,0.55
25044170,coke,0.9
25044170,sugar,0.8
25044166,corckage fee,0.99
25044065,butter,0.75
25044065,corn,0.9
25044065,pepper,0.65
25044065,salt,0.7
25044087,breadcrumbs,0.75
25044087,crab,0.9
25044087,lemon,0.55
25044087,mayonnaise,0.6
25044087,parsley,0.5
25044079,butter,0.7
25044079,cajun seasoning,0.55
25044079,crawfish,0.9
25044079,garlic,0.65
25044079,lemon,0.6
25044175,diet coke,0.95
25044116,basil,0.45
25044116,chicken,0.7
25044116,garlic,0.5
25044116,olive oil,0.5
25044116,onion,0.55
25044116,tomato,0.6
25044074,butter,0.7
25044074,dungeness crab,0.95
25044074,lemon,0.6
25044061,aioli,0.8
25044061,cod,0.9
25044061,fries,0.9
25044061,malt vinegar,0.8
25044144,breadcrumbs,0.7
25044144,eggs,0.7
25044144,flour,0.8
25044144,oil,0.9
25044144,squid,0.95
25044142,breadcrumbs,0.7
25044142,chicken,0.9
25044142,eggs,0.7
25044142,flour,0.8
25044142,oil,0.8
25044142,potatoes,0.8
25044141,asparagus,0.7
25044141,broccoli,0.7
25044141,carrots,0.65
25044141,cod,0.9
25044141,fingerling potatoes,0.75
25044094,asparagus,0.8
25044094,broccoli,0.8
25044094,cod,0.9
25044094,fingerling potatoes,0.85
25044094,lemon,0.7
25044145,breadcrumbs,0.65
25044145,eggs,0.7
25044145,flour,0.75
25044145,oil,0.6
25044145,shrimp,0.9
25044143,breadcrumbs,0.75
25044143,chicken wings,0.9
25044143,eggs,0.7
25044143,flour,0.8
25044143,garlic powder,0.55
25044143,onion powder,0.5
25044143,pepper,0.6
25044143,salt,0.65
25044158,oil,0.9
25044158,potato,0.95
25044158,salt,0.85
25044063,bread,0.9
25044063,butter,0.8
25044063,garlic,0.9
25044063,olive oil,0.6
25044063,parsley,0.6
25044180,gift card,0.95
25044179,gift certificate,0.9
25044114,branzino,0.9
25044114,garlic,0.6
25044114,lemon,0.65
25044114,olive oil,0.7
25044089,cheese,0.9
25044089,corn,0.95
25044089,mayonnaise,0.85
25044089,spices,0.8
25044172,hop water,0.9
25044163,egg yolks,0.8
25044163,graham cracker crust,0.75
25044163,key lime juice,0.9
25044163,lime zest,0.7
25044163,sweetened condensed milk,0.85
25044153,creamy sauce,0.65
25044153,lime wedges,0.7
25044153,mixed greens,0.6
25044153,pico de gallo,0.7
25044153,seasoned fish,0.7
25044153,shredded cabbage,0.8
25044153,soft corn tortillas,0.8
25044154,beef patty,0.8
25044154,bun,0.8
25044154,cheese,0.7
25044154,ketchup,0.7
25044154,lettuce,0.6
25044154,mustard,0.6
25044154,onion,0.55
25044154,pickles,0.5
25044154,tomato,0.6
25044151,butter,0.85
25044151,parmesan cheese,0.8
25044151,pasta,0.9
25044156,breadcrumbs,0.75
25044156,chicken,0.85
25044156,eggs,0.6
25044156,flour,0.65
25044156,pepper,0.5
25044156,salt,0.55
25044155,cabbage,0.7
25044155,cod,0.9
25044155,lime,0.6
25044155,sour cream,0.6
25044155,tortilla,0.8
25044152,breadcrumbs,0.7
25044152,fish,0.9
25044152,flour,0.75
25044152,oil,0.8
25044152,potato,0.85
25044157,breading,0.6
25044157,chicken,0.9
25044157,sauce,0.7
25044171,lemon,0.95
25044171,sugar,0.9
25044067,butter,0.9
25044067,chicken broth,0.85
25044067,chili flakes,0.8
25044067,clams,0.9
25044067,garlic,0.9
25044067,linguine,0.95
25044067,oregano,0.8
25044067,white wine,0.85
25044082,body meat,0.75
25044082,butter,0.65
25044082,claw meat,0.8
25044082,lemon,0.55
25044082,live crab,0.9
25044082,shell,0.6
25044083,butter,0.8
25044083,garlic,0.75
25044083,lemon,0.6
25044083,manila clams,0.95
25044083,parsley,0.65
25044083,white wine,0.7
25044159,butter,0.85
25044159,milk,0.75
25044159,pepper,0.6
25044159,potato,0.95
25044159,salt,0.65
25044069,bell peppers,0.65
25044069,broccoli,0.8
25044069,carrots,0.85
25044069,cauliflower,0.75
25044069,zucchini,0.7
25044177,mug,0.95
25044176,mug.,0.95
25044096,chicken stock,0.65
25044096,chorizo,0.85
25044096,heavy cream,0.7
25044096,lime,0.8
25044096,mussels,0.9
25044073,lemon,0.75
25044073,oysters,0.95
25044084,butter,0.7
25044084,garlic,0.8
25044084,lemon,0.6
25044084,mussels,0.9
25044084,parsley,0.6
25044084,white wine,0.7
25044127,almonds,0.7
25044127,linguine,0.75
25044127,parmesan cheese,0.8
25044127,pesto,0.8
25044127,scallops,0.8
25044127,shrimp,0.8
25044134,almonds,0.7
25044134,linguine,0.8
25044134,parmesan cheese,0.8
25044134,pesto,0.9
25044134,shrimp,0.9
25044104,bell pepper,0.7
25044104,fries,0.8
25044104,monterey jack cheese,0.9
25044104,mushrooms,0.8
25044104,onions,0.8
25044104,steak,0.9
25044160,butter,0.75
25044160,milk,0.7
25044160,pepper,0.6
25044160,potatoes,0.9
